kappa,sampler,transport_direction,transport_proposal,transport_steps,gradient_history,projection_probability,replicate,seed,runtime_seconds,ridge_iteration,ridge_found,stop_transport_idx,accepted_transport,rho_attempt_count,rho_fallback_count,rho_attempt_mean,rho_attempt_median,rho_attempt_q90,rho_attempt_max,max_abs_beta0_transport,max_abs_beta1_transport,max_sigma_transport,max_s_transport,max_transport_jump,mean_beta0,mean_beta1,mean_sigma,mean_s,final_logp,nfev,output,stdout
10.0,sas,kappa,random,100,3,0.5,15,2026063015,34.63819633400999,5380,True,100,68,100,0,2.65,2.0,5.0,19.0,56.17973501770812,145.3022261624057,16903.403814803834,26.563693417689795,148.12109946232812,-55669.087111947505,1178.1472625302229,13031.016309707502,725.9698581384195,-13873.125559212665,3315895,draws/transport_kappa_trials/kappa_10_15.h5,means: -55669.1  1178.15    13031   725.97 | stds: 6947.93 103.654 164.737 219.613 | Number log_density evals: 3315895 | Acceptance rate: 0.994267 | Output: draws/transport_kappa_trials/kappa_10_15.h5
12.0,sas,kappa,random,100,3,0.5,15,2026063015,38.186171417008154,16193,True,100,56,100,0,2.86,2.0,5.1000000000000085,19.0,56.17973501770812,143.75519408964968,16903.403814803834,1.3518763218642465e-05,148.12109946232812,-51736.2184674242,1119.5321061671527,13059.708795605757,691.0729955723457,-13872.427175393781,3634171,draws/transport_kappa_trials/kappa_12_15.h5,means: -51736.2  1119.53  13059.7  691.073 | stds: 16843.2  250.97 175.034 265.479 | Number log_density evals: 3634171 | Acceptance rate: 0.9837 | Output: draws/transport_kappa_trials/kappa_12_15.h5
15.0,sas,kappa,random,100,3,0.5,15,2026063015,38.16786745900754,22506,True,100,57,100,0,3.02,2.0,7.1000000000000085,19.0,64.46004871856354,171.0710790695195,16775.122772558716,2.0422191397542085e-06,148.12109946232812,-26260.884159323057,739.9801727385019,13124.316532562965,483.81767785359466,-13874.804116207739,3626361,draws/transport_kappa_trials/kappa_15_15.h5,means: -26260.9   739.98  13124.3  483.818 | stds: 26888.2 400.655 183.333 303.232 | Number log_density evals: 3626361 | Acceptance rate: 0.9774 | Output: draws/transport_kappa_trials/kappa_15_15.h5
20.0,sas,kappa,random,100,3,0.5,15,2026063015,34.713108166935854,4211,True,100,57,100,0,4.26,3.0,9.0,17.0,56.25837366292618,143.0618427060837,16475.152848972437,3.1791623287932313e-07,148.12109946232812,-55176.13992470599,1170.7997169962723,13038.382054656666,709.7299131753484,-13873.539889972395,3324165,draws/transport_kappa_trials/kappa_20_15.h5,means: -55176.1   1170.8  13038.4   709.73 | stds: 6607.21 98.5611 154.986 210.211 | Number log_density evals: 3324165 | Acceptance rate: 0.994867 | Output: draws/transport_kappa_trials/kappa_20_15.h5
10.0,sas,kappa,random,100,3,0.5,16,2026063016,35.16566749999765,2386,True,100,70,100,0,3.08,2.0,6.0,16.0,153.28999870040533,77.64101907783197,27557.01303282594,2.0108500296734215e-65,149.05574942759569,-54720.086321944706,1164.0074522313448,13046.633837321155,720.4920195585909,-13872.547821067841,3356689,draws/transport_kappa_trials/kappa_10_16.h5,means: -54720.1  1164.01  13046.6  720.492 | stds: 7321.66 109.219 165.596 242.835 | Number log_density evals: 3356689 | Acceptance rate: 0.989033 | Output: draws/transport_kappa_trials/kappa_10_16.h5
12.0,sas,kappa,random,100,3,0.5,16,2026063016,116.89160345797427,,False,100,23,100,0,3.46,2.0,7.0,17.0,4.052961746863451,59.110364754450465,20658.117674642257,3.212618842526839e-95,149.05574942759569,201.06967419128438,326.99162680881903,14204.798877186104,204.9787485511572,-13887.62474330469,11790741,draws/transport_kappa_trials/kappa_12_16.h5,means:  201.07 326.992 14204.8 204.979 | stds: 75.1797 85.2121 2672.43 124.114 | Number log_density evals: 11790741 | Acceptance rate: 0.4868 | Output: draws/transport_kappa_trials/kappa_12_16.h5
15.0,sas,kappa,random,100,3,0.5,16,2026063016,70.93900558399037,,False,100,16,100,0,3.89,3.0,9.100000000000009,17.0,4.052961746863451,59.13455374537221,20735.61172754859,2.20654892195505e-96,149.05574942759569,-2822.474392234806,391.34980912410333,13197.472995906048,417.45985857734473,-13893.03563560792,7041859,draws/transport_kappa_trials/kappa_15_16.h5,means: -2822.47   391.35  13197.5   417.46 | stds: 2483.31 37.5975  167.51 221.764 | Number log_density evals: 7041859 | Acceptance rate: 0.771667 | Output: draws/transport_kappa_trials/kappa_15_16.h5
20.0,sas,kappa,random,100,3,0.5,16,2026063016,190.4090471669333,,False,100,16,100,0,3.89,3.0,8.100000000000009,19.0,5.831982879767046,59.110364754450465,20734.091103489445,2.8254394488987973e-87,149.05574942759569,4.4915904586515986e-11,-49.21113162089965,20392.456907414457,1.6005063831005673e-87,-17464.877869081247,19578713,draws/transport_kappa_trials/kappa_20_16.h5,means: 4.49159e-11    -49.2111     20392.5 1.60051e-87 | stds: 0.000577254 0.000577254 0.000723996 0.000577254 | Number log_density evals: 19578713 | Acceptance rate: 0.1052 | Output: draws/transport_kappa_trials/kappa_20_16.h5
10.0,sas,kappa,random,100,3,0.5,17,2026063017,35.375234958017245,13192,True,100,75,100,0,2.73,2.0,5.0,11.0,22.852818888498224,20.969099038750077,20697.39043465911,4.7772583167641994e-05,34.96156835243998,-56095.47155539578,1184.5388829254387,13032.8681399891,715.8002722394601,-13874.00019053702,3370552,draws/transport_kappa_trials/kappa_10_17.h5,means: -56095.5  1184.54  13032.9    715.8 | stds: 6966.07 103.921 169.892 229.525 | Number log_density evals: 3370552 | Acceptance rate: 0.989 | Output: draws/transport_kappa_trials/kappa_10_17.h5
12.0,sas,kappa,random,100,3,0.5,17,2026063017,36.25466095795855,14152,True,100,69,100,0,3.24,3.0,7.0,11.0,23.170461843780636,20.969099038750077,20716.517347446374,1.3871451014363589e-05,34.96156835243998,-54679.86751063668,1163.40941173973,13033.883924832495,719.4202415226154,-13873.079064126927,3438355,draws/transport_kappa_trials/kappa_12_17.h5,means: -54679.9  1163.41  13033.9   719.42 | stds: 6871.13 102.481 182.382 230.342 | Number log_density evals: 3438355 | Acceptance rate: 0.989033 | Output: draws/transport_kappa_trials/kappa_12_17.h5
15.0,sas,kappa,random,100,3,0.5,17,2026063017,34.9032397500705,12985,True,100,74,100,0,3.39,3.0,6.1000000000000085,12.0,26.37431937848395,20.969099038750077,20653.73872421893,0.00030427906286479726,34.96156835243998,-55087.40991098557,1169.4464875665453,13040.083185032237,742.097606670663,-13871.946307560087,3338185,draws/transport_kappa_trials/kappa_15_17.h5,means: -55087.4  1169.45  13040.1  742.098 | stds: 7008.97 104.526 167.048 249.138 | Number log_density evals: 3338185 | Acceptance rate: 0.988167 | Output: draws/transport_kappa_trials/kappa_15_17.h5
20.0,sas,kappa,random,100,3,0.5,17,2026063017,34.87258295796346,10101,True,100,63,100,0,4.15,3.0,8.100000000000009,18.0,35.1758550369391,21.030672130011265,20350.44323772568,7.76236472620429e-05,34.96156835243998,-55775.679301801756,1179.7344773931682,13057.70456570679,708.8886087313394,-13872.812017712648,3319622,draws/transport_kappa_trials/kappa_20_17.h5,means: -55775.7  1179.73  13057.7  708.889 | stds: 6922.34  103.26 151.439 214.137 | Number log_density evals: 3319622 | Acceptance rate: 0.989567 | Output: draws/transport_kappa_trials/kappa_20_17.h5
10.0,sas,kappa,random,100,3,0.5,18,2026063018,38.24158887495287,21372,True,100,74,100,0,2.89,2.0,6.0,12.0,208.52625971534388,397.20806012502396,30626.70010727699,8.622782160809874e-20,348.63580079238284,-29880.251377201846,793.9539051242056,13114.543426497588,520.4390001154119,-13876.171946917706,3658160,draws/transport_kappa_trials/kappa_10_18.h5,means: -29880.3  793.954  13114.5  520.439 | stds:   26237 390.856 183.229 305.029 | Number log_density evals: 3658160 | Acceptance rate: 0.9698 | Output: draws/transport_kappa_trials/kappa_10_18.h5
12.0,sas,kappa,random,100,3,0.5,18,2026063018,34.94703254196793,2303,True,100,66,100,0,3.2,2.0,7.0,14.0,208.82306852145828,397.0302197246545,31493.781324080428,3.7073599099447006e-34,348.63580079238284,-55401.06461898129,1174.1376870460897,13035.402560353974,729.1227987722622,-13873.380520021885,3337264,draws/transport_kappa_trials/kappa_12_18.h5,means: -55401.1  1174.14  13035.4  729.123 | stds: 6848.45 102.159 164.601 232.232 | Number log_density evals: 3337264 | Acceptance rate: 0.985167 | Output: draws/transport_kappa_trials/kappa_12_18.h5
15.0,sas,kappa,random,100,3,0.5,18,2026063018,34.9462682910962,5132,True,100,59,100,0,3.55,3.0,8.0,14.0,213.59790462713084,397.5201398899579,31787.425348744095,9.3803554958447e-34,348.63580079238284,-55975.19477189757,1182.734232719691,13040.434459464497,752.6770130988078,-13873.530155805909,3321378,draws/transport_kappa_trials/kappa_15_18.h5,means: -55975.2  1182.73  13040.4  752.677 | stds: 6664.25 99.4485 164.646 231.624 | Number log_density evals: 3321378 | Acceptance rate: 0.990267 | Output: draws/transport_kappa_trials/kappa_15_18.h5
20.0,sas,kappa,random,100,3,0.5,18,2026063018,35.12681191705633,5667,True,100,57,100,0,3.62,2.0,8.0,14.0,223.73949560934625,397.40148802772836,31695.032982577402,2.060694981456706e-34,348.63580079238284,-55760.28003605265,1179.482054982431,13047.43186806745,700.4946769107111,-13873.434967790306,3358134,draws/transport_kappa_trials/kappa_20_18.h5,means: -55760.3  1179.48  13047.4  700.495 | stds: 6731.35 100.407 154.284 223.148 | Number log_density evals: 3358134 | Acceptance rate: 0.9911 | Output: draws/transport_kappa_trials/kappa_20_18.h5
10.0,sas,kappa,random,100,3,0.5,19,2026063019,34.59726770804264,3973,True,100,60,100,0,2.96,2.0,6.0,13.0,4.1585912470345585,29.75632726123932,20580.565158400022,2.897175348407198e-07,35.64002093863923,-54807.0251836431,1165.2843904236427,13041.247265461576,735.1918797118967,-13873.861255571092,3300619,draws/transport_kappa_trials/kappa_10_19.h5,means:  -54807 1165.28 13041.2 735.192 | stds: 6510.28 97.1074 160.863 214.784 | Number log_density evals: 3300619 | Acceptance rate: 0.9933 | Output: draws/transport_kappa_trials/kappa_10_19.h5
12.0,sas,kappa,random,100,3,0.5,19,2026063019,104.59107337496243,,False,100,61,100,0,3.38,2.0,7.0,15.0,4.8502432552114145,23.793063388666507,19935.61251970202,5.4837399070521774e-09,35.64002093863923,1.6472046229572322e-11,23.949534059780405,19311.50961142293,6.342428127833649e-09,-15140.769918192771,10513114,draws/transport_kappa_trials/kappa_12_19.h5,means:  1.6472e-11     23.9495     19311.5 6.34243e-09 | stds: 0.000577254 0.000582392     1.31533 0.000577254 | Number log_density evals: 10513114 | Acceptance rate: 0.507033 | Output: draws/transport_kappa_trials/kappa_12_19.h5
15.0,sas,kappa,random,100,3,0.5,19,2026063019,35.76225675002206,6369,True,100,62,100,0,3.3,2.0,7.0,16.0,61.68952636857561,116.0369947987923,7568383.698054554,31668244268.24325,25.26782883397844,-55258.02151432272,1172.040134843697,13050.613285624537,714.624440613582,-13876.703130150569,3421455,draws/transport_kappa_trials/kappa_15_19.h5,means:  -55258 1172.04 13050.6 714.624 | stds: 6735.79 100.475 155.952 230.302 | Number log_density evals: 3421455 | Acceptance rate: 0.990467 | Output: draws/transport_kappa_trials/kappa_15_19.h5
20.0,sas,kappa,random,100,3,0.5,19,2026063019,38.241117333993316,19783,True,100,59,100,0,4.11,3.0,8.100000000000009,14.0,12.280323691851747,78.39548545582501,18323670.09820485,26559258579.07147,23.917807807682433,-37632.26441867466,909.4802946699864,13093.045349001824,570.0517383568405,-13872.662320944411,3648428,draws/transport_kappa_trials/kappa_20_19.h5,means: -37632.3   909.48    13093  570.052 | stds: 26662.5 397.214 179.804 301.173 | Number log_density evals: 3648428 | Acceptance rate: 0.980233 | Output: draws/transport_kappa_trials/kappa_20_19.h5
