kappa,sampler,transport_direction,transport_proposal,transport_steps,gradient_history,projection_probability,replicate,seed,runtime_seconds,ridge_iteration,ridge_found,stop_transport_idx,accepted_transport,rho_attempt_count,rho_fallback_count,rho_attempt_mean,rho_attempt_median,rho_attempt_q90,rho_attempt_max,max_abs_beta0_transport,max_abs_beta1_transport,max_sigma_transport,max_s_transport,max_transport_jump,mean_beta0,mean_beta1,mean_sigma,mean_s,final_logp,nfev,output,stdout
10.0,sas,kappa,random,10,3,0.5,0,777000,0.36973120807670057,,False,10,6,10,0,2.8,1.5,6.199999999999999,8.0,25.20379952711832,22.0184233603664,18504.93771128414,1.0179702995820413e-10,34.24217158268868,-23.61052473902081,21.2374050768745,18263.512945619743,8.855784435578171e-10,-15277.4769038349,5309,draws/transport_kappa_trials_smoke/kappa_10_00.h5,means:    -23.6105     21.2374     18263.5 8.85578e-10 | stds:  0.416055  0.533435   367.433 0.0141421 | Number log_density evals: 5309 | Acceptance rate: 0.875 | Output: draws/transport_kappa_trials_smoke/kappa_10_00.h5
12.0,sas,kappa,random,10,3,0.5,0,777000,0.07520995801314712,,False,10,6,10,0,2.8,1.5,6.199999999999999,8.0,25.20379952711832,22.0184233603664,18504.93771128414,1.0179702995820413e-10,34.24217158268868,-23.61052473902081,21.2374050768745,18263.512945619743,8.855784435578171e-10,-15277.4769038349,5309,draws/transport_kappa_trials_smoke/kappa_12_00.h5,means:    -23.6105     21.2374     18263.5 8.85578e-10 | stds:  0.416055  0.533435   367.433 0.0141421 | Number log_density evals: 5309 | Acceptance rate: 0.875 | Output: draws/transport_kappa_trials_smoke/kappa_12_00.h5
